year	month	area_this_epoch	area_next_epoch
d	d	d	d
2006	11	TYR	TYR
2006	6	TYR	TYR
2006	8	TYR	TYR
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	1	TYR	TYR
2006	6	ADR	ADR
2006	8	ION	ION
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	ADR	ADR
2006	8	ADR	ADR
2006	9	ION	ION
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	1	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	6	TYR	TYR
2006	8	TYR	TYR
2006	9	TYR	TYR
2006	11	TYR	TYR
2007	1	TYR	TYR
2007	3	TYR	TYR
2006	6	TYR	TYR
2006	8	TYR	TYR
2006	6	ADR	ADR
2006	9	ADR	ADR
2006	11	ADR	ADR
2007	1	ADR	ADR
2007	3	ADR	ADR
2006	6	ADR	ADR
2006	8	ADR	ION
2006	9	ION	ION
2006	11	ION	ION
2007	1	ION	ION
2007	3	ION	ION
2006	6	ADR	ADR
2006	8	ADR	ADR
2006	9	ADR	ADR
2006	11	ADR	ADR
2007	1	ADR	ADR
2007	3	ADR	ADR
2007	3	ADR	ADR
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	ION	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	ADR	ADR
2006	8	ION	ION
2006	9	CEN	ION
2006	11	ION	ION
2007	3	ADR	ADR
2006	6	ADR	ADR
2006	8	ADR	ADR
2006	9	ADR	ION
2006	11	ION	ION
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2007	3	CEN	SLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	3	SLE	SLE
2006	6	CEN	ION
2006	8	ION	CEN
2006	9	CEN	CEN
2006	11	SLE	SLE
2007	3	SLE	SLE
2006	6	ION	ION
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	1	CEN	CEN
2006	6	ION	ION
2006	8	ION	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	SLE
2006	6	ION	ION
2006	11	CEN	CEN
2006	6	ADR	ION
2006	8	ION	ION
2006	9	ION	ION
2007	1	ION	ION
2006	9	ADR	ADR
2006	6	ADR	ADR
2006	9	ION	ADR
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2006	9	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	SLE
2007	3	CEN	CEN
2006	6	ION	CEN
2006	8	CEN	ION
2006	9	CEN	CEN
2006	11	CEN	SLE
2006	6	ION	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	6	ION	ION
2006	8	ION	ION
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2006	6	ION	ION
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	6	ADR	ADR
2006	11	ION	ION
2006	6	ADR	ADR
2006	8	ION	ION
2006	9	ION	ION
2006	11	ION	ION
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	11	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	SLE	SLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	SLE
2007	1	SLE	SLE
2007	3	SLE	SLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	SLE
2007	1	SLE	SLE
2007	3	SLE	NLE
2007	3	NLE	NLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2007	3	SLE	SLE
2006	6	ION	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	ION	ION
2006	8	ION	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2006	6	ION	ION
2006	8	ION	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2006	6	ION	ION
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	3	CEN	CEN
2006	6	ADR	ADR
2006	8	ADR	ADR
2006	9	ADR	ADR
2006	11	ADR	ADR
2006	6	ADR	ADR
2006	9	ADR	ADR
2007	1	ADR	ADR
2007	3	ADR	ADR
2006	6	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	SLE	SLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	SLE
2006	11	SLE	SLE
2007	1	SLE	SLE
2007	3	SLE	SLE
2006	6	ION	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	ION
2007	3	CEN	SLE
2006	11	ADR	ADR
2007	1	ADR	ADR
2006	6	ION	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	11	ADR	ADR
2007	1	ADR	ADR
2006	6	ION	ION
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	6	ION	ION
2006	8	ION	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	SLE	SLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	SLE	CEN
2007	1	SLE	SLE
2007	3	SLE	SLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	AEG	AEG
2007	1	AEG	AEG
2006	6	ION	ION
2006	8	CEN	CEN
2006	9	ION	ADR
2006	11	ADR	ADR
2006	6	ION	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	ION	ION
2006	8	ION	ION
2006	9	ION	ADR
2006	11	ADR	ADR
2007	1	ADR	ADR
2007	3	ADR	ADR
2006	6	CEN	SLE
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	11	CEN	CEN
2007	3	CEN	CEN
2006	6	CEN	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	CEN	CEN
2007	3	CEN	CEN
2006	6	ION	CEN
2006	8	CEN	CEN
2006	9	CEN	CEN
2007	3	SLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	SLE
2006	9	CEN	CEN
2006	11	SLE	SLE
2007	1	NLE	SLE
2006	6	SLE	SLE
2007	3	SLE	SLE
2006	6	CEN	SLE
2006	8	SLE	SLE
2007	3	SLE	SLE
2006	6	AEG	AEG
2006	8	AEG	AEG
2006	9	AEG	ION
2006	11	ION	ION
2006	9	AEG	ION
2006	11	CEN	ION
2007	1	CEN	SLE
2007	3	SLE	SLE
2006	6	SLE	SLE
2007	1	SLE	SLE
2006	6	SLE	SLE
2007	3	NLE	SLE
2006	6	SLE	CEN
2006	8	SLE	SLE
2006	6	AEG	SLE
2006	8	CEN	CEN
2006	9	CEN	CEN
2006	11	CEN	CEN
2006	6	AEG	AEG
2006	8	ION	ION
2006	9	ION	AEG
2006	11	SLE	SLE
2007	3	SLE	SLE
2006	6	SLE	SLE
2007	3	NLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	SLE
2006	6	SLE	SLE
2006	6	AEG	AEG
2006	8	AEG	ION
2006	9	CEN	CEN
2006	11	SLE	SLE
2007	1	CEN	SLE
2007	3	SLE	CEN
2006	9	AEG	AEG
2006	11	AEG	CEN
2006	6	AEG	AEG
2006	9	CEN	CEN
2006	11	CEN	CEN
2007	1	SLE	SLE
2007	3	SLE	SLE
2006	8	AEG	AEG
2007	1	ION	SLE
2006	6	AEG	AEG
2006	9	AEG	AEG
2006	8	AEG	AEG
2006	6	AEG	AEG
2006	8	AEG	AEG
2006	9	AEG	AEG
2006	11	AEG	AEG
2006	6	AEG	AEG
2006	8	AEG	AEG
2006	9	AEG	AEG
2006	11	ION	ION
2007	1	ADR	ADR
2007	3	AEG	AEG
2006	6	SLE	SLE
2006	6	SLE	SLE
2006	6	SLE	SLE
2006	11	NLE	AEG
2006	9	SLE	SLE
2007	1	SLE	SLE
2006	6	AEG	SLE
2007	1	SLE	SLE
2006	11	AEG	AEG
2006	6	AEG	AEG
2006	8	AEG	CEN
2006	9	CEN	CEN
2006	11	CEN	SLE
2007	1	SLE	SLE
2006	8	ION	CEN
2006	9	SLE	SLE
2006	11	SLE	SLE
2007	1	SLE	SLE
2007	3	NLE	NLE
2006	6	AEG	AEG
2006	8	AEG	AEG
2006	9	AEG	AEG
2006	11	AEG	AEG
2007	1	AEG	AEG
2006	9	AEG	AEG
2006	11	AEG	AEG
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2007	1	NLE	NLE
2007	1	NLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2007	3	SLE	NLE
2006	11	SLE	SLE
2007	1	SLE	SLE
2007	3	SLE	SLE
2006	6	NLE	SLE
2006	9	SLE	SLE
2006	11	SLE	NLE
2007	1	CEN	SLE
2006	6	AEG	NLE
2006	11	SLE	SLE
2006	11	SLE	CEN
2007	3	CEN	CEN
2006	6	AEG	AEG
2006	8	AEG	AEG
2006	9	AEG	AEG
2006	11	AEG	AEG
2007	1	AEG	AEG
2007	3	AEG	AEG
2006	6	SLE	SLE
2006	11	NLE	SLE
2006	8	NLE	SLE
2006	9	NLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	NLE
2007	1	NLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	6	NLE	SLE
2006	8	SLE	SLE
2007	1	SLE	SLE
2006	6	SLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2007	1	NLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2007	1	SLE	NLE
2007	3	NLE	NLE
2006	9	SLE	SLE
2006	11	SLE	NLE
2007	1	NLE	NLE
2006	6	NLE	SLE
2006	8	SLE	SLE
2006	9	SLE	NLE
2006	11	NLE	NLE
2006	6	NLE	SLE
2006	9	SLE	SLE
2006	11	SLE	NLE
2007	1	NLE	NLE
2007	3	NLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	11	SLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	SLE
2007	1	SLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	6	NLE	NLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	SLE
2007	1	NLE	SLE
2006	6	SLE	SLE
2006	8	SLE	NLE
2006	11	NLE	AEG
2006	6	SLE	SLE
2006	8	SLE	NLE
2006	6	NLE	SLE
2006	8	SLE	NLE
2006	6	NLE	SLE
2006	8	SLE	NLE
2006	9	SLE	SLE
2006	11	NLE	NLE
2006	8	NLE	AEG
2006	11	CEN	SLE
2007	1	SLE	SLE
2006	6	NLE	NLE
2006	8	NLE	NLE
2006	9	SLE	NLE
2006	11	NLE	SLE
2007	1	SLE	SLE
2006	6	SLE	SLE
2006	9	NLE	NLE
2006	11	NLE	NLE
2007	1	AEG	AEG
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	NLE	NLE
2006	11	NLE	AEG
2007	1	AEG	AEG
2006	6	NLE	SLE
2006	8	SLE	NLE
2006	11	NLE	NLE
2007	3	SLE	SLE
2006	6	NLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	SLE	SLE
2007	1	SLE	NLE
2007	3	NLE	NLE
2006	6	NLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	NLE	NLE
2006	11	NLE	SLE
2007	1	SLE	SLE
2007	3	NLE	NLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	NLE	NLE
2006	6	NLE	NLE
2006	9	NLE	NLE
2006	11	NLE	NLE
2006	6	SLE	SLE
2006	6	SLE	SLE
2006	8	SLE	SLE
2006	9	NLE	NLE
2006	11	NLE	NLE
2007	1	NLE	NLE
2006	6	SLE	SLE
2006	8	NLE	NLE
2006	9	NLE	NLE
2006	11	NLE	NLE
2007	1	NLE	NLE
2007	3	NLE	AEG
2006	6	NLE	NLE
2006	11	SLE	SLE
2007	3	SLE	SLE
2006	9	NLE	SLE
2006	6	NLE	NLE
2006	8	SLE	SLE
2006	9	SLE	SLE
2006	11	NLE	NLE
2007	1	NLE	NLE
2006	6	SLE	SLE
2006	6	NLE	SLE
2006	8	NLE	NLE
2006	6	NLE	NLE
2006	9	NLE	SLE
2006	11	SLE	SLE
2007	1	AEG	CEN
2006	6	NLE	NLE
2006	7	ALB	ALB
2006	10	NWE	NWE
2006	12	NWE	SWE
2006	12	NWE	NWE
2007	4	SWE	SWE
2006	7	ALB	ALB
2006	9	ALB	SWE
2006	10	SWE	NWE
2006	12	NWE	NWE
2007	2	NWE	NWE
2006	10	ALB	SWE
2006	12	ALB	ALB
2007	2	ALB	ALB
2006	7	ALB	SWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	SWE	SWE
2007	2	SWE	TYR
2007	4	TYR	TYR
2006	7	ALB	ALB
2006	10	NWE	SWE
2006	12	SWE	SWE
2007	2	NWE	SWE
2006	9	SWE	SWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2007	2	NWE	SWE
2006	7	ALB	ALB
2006	9	ALB	ALB
2006	10	NWE	NWE
2006	12	SWE	SWE
2007	4	SWE	SWE
2007	2	SWE	CEN
2007	4	CEN	CEN
2006	7	ALB	SWE
2006	9	SWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2007	2	NWE	NWE
2007	4	NWE	NWE
2007	4	SWE	TYR
2006	7	ALB	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	7	ALB	SWE
2006	9	NWE	NWE
2006	10	SWE	NWE
2006	12	SWE	TYR
2007	2	TYR	TYR
2007	4	TYR	TYR
2006	10	NWE	NWE
2006	12	NWE	NWE
2006	7	SWE	SWE
2006	9	NWE	NWE
2006	10	SWE	NWE
2006	12	NWE	NWE
2006	7	SWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2007	2	NWE	NWE
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2006	7	SWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2006	7	SWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	7	NWE	SWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	12	SWE	SWE
2006	12	CEN	CEN
2007	2	CEN	CEN
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	7	SWE	SWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	12	SWE	SWE
2007	2	SWE	SWE
2007	2	SWE	SWE
2007	4	TYR	CEN
2006	7	SWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	7	NWE	SWE
2006	9	SWE	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	SWE
2006	12	CEN	CEN
2006	7	SWE	NWE
2006	9	SWE	SWE
2006	10	SWE	NWE
2006	12	SWE	SWE
2007	2	NWE	SWE
2007	4	TYR	TYR
2006	7	SWE	SWE
2006	9	NWE	SWE
2006	10	SWE	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2007	4	TYR	TYR
2006	12	CEN	CEN
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	SWE	NWE
2006	12	TYR	CEN
2006	7	NWE	SWE
2006	12	CEN	ION
2007	2	ION	ION
2007	4	ION	ION
2006	7	SWE	NWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	12	NWE	NWE
2007	2	NWE	NWE
2006	7	SWE	SWE
2006	9	SWE	TYR
2006	10	TYR	CEN
2006	12	CEN	CEN
2007	4	CEN	CEN
2006	7	NWE	SWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2007	2	NWE	NWE
2006	10	CEN	CEN
2006	12	ION	ION
2006	7	NWE	SWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	12	SWE	TYR
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	7	NWE	NWE
2006	9	SWE	SWE
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2007	4	NWE	TYR
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	SWE	TYR
2007	4	TYR	TYR
2006	7	NWE	NWE
2006	9	SWE	SWE
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	9	NWE	NWE
2006	7	SWE	NWE
2006	9	SWE	SWE
2006	10	NWE	NWE
2007	2	NWE	NWE
2007	4	NWE	SWE
2006	7	SWE	SWE
2006	9	NWE	NWE
2006	12	TYR	CEN
2007	4	CEN	CEN
2006	12	CEN	CEN
2007	4	CEN	CEN
2006	7	SWE	SWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	12	SWE	SWE
2007	2	SWE	CEN
2007	4	CEN	CEN
2006	7	NWE	NWE
2006	9	SWE	SWE
2007	4	SWE	TYR
2006	10	NWE	NWE
2006	7	NWE	NWE
2006	9	SWE	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2007	4	TYR	TYR
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2006	7	NWE	NWE
2006	9	NWE	SWE
2006	12	CEN	CEN
2006	7	SWE	SWE
2006	9	SWE	SWE
2006	10	TYR	TYR
2006	12	TYR	TYR
2006	7	SWE	SWE
2006	9	SWE	SWE
2006	10	SWE	NWE
2006	12	NWE	TYR
2007	4	TYR	TYR
2006	7	SWE	NWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	10	NWE	NWE
2007	4	SWE	SWE
2006	7	NWE	NWE
2006	9	SWE	CEN
2006	10	CEN	TYR
2006	12	CEN	CEN
2007	2	CEN	CEN
2006	7	NWE	NWE
2006	9	SWE	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2006	7	NWE	NWE
2006	9	NWE	SWE
2006	7	SWE	SWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	12	SWE	SWE
2007	4	TYR	TYR
2006	7	SWE	SWE
2006	9	SWE	SWE
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2007	4	TYR	TYR
2006	12	CEN	CEN
2006	7	SWE	NWE
2006	9	SWE	SWE
2006	10	SWE	SWE
2006	7	NWE	SWE
2006	9	TYR	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2007	2	SWE	NWE
2006	9	NWE	NWE
2006	7	NWE	NWE
2006	9	SWE	SWE
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	4	TYR	TYR
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2006	7	SWE	TYR
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	7	SWE	SWE
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	12	ION	ION
2006	7	SWE	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2006	7	NWE	TYR
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	12	NWE	NWE
2006	7	NWE	NWE
2006	10	NWE	NWE
2006	7	SWE	TYR
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	12	CEN	CEN
2006	7	SWE	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2006	7	NWE	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	12	NWE	NWE
2006	7	NWE	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	SWE	TYR
2007	2	TYR	TYR
2007	4	TYR	TYR
2006	7	TYR	TYR
2006	9	CEN	ION
2006	10	CEN	CEN
2006	12	CEN	CEN
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2007	2	NWE	NWE
2006	9	TYR	TYR
2006	7	TYR	TYR
2006	9	TYR	SWE
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	4	SWE	SWE
2006	9	TYR	TYR
2006	7	TYR	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	7	TYR	NWE
2006	9	NWE	NWE
2006	10	NWE	NWE
2006	9	NWE	NWE
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	TYR	CEN
2006	12	CEN	ION
2007	2	ION	ION
2007	4	ION	ION
2007	2	ION	ADR
2007	4	ADR	ADR
2006	7	TYR	TYR
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2006	7	TYR	CEN
2006	9	CEN	CEN
2006	12	CEN	CEN
2006	7	TYR	SWE
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2006	7	TYR	TYR
2006	9	SWE	TYR
2006	10	SWE	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2007	4	TYR	TYR
2007	4	ION	ION
2006	7	TYR	TYR
2006	9	TYR	CEN
2006	10	CEN	CEN
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	NWE	NWE
2007	2	NWE	NWE
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2007	2	CEN	CEN
2007	2	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2007	2	CEN	CEN
2007	4	CEN	CEN
2006	7	TYR	TYR
2006	9	SWE	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	TYR	TYR
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	4	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2007	4	CEN	CEN
2007	2	ION	ION
2007	4	ION	ION
2006	7	TYR	TYR
2006	9	CEN	ION
2006	10	CEN	CEN
2006	12	CEN	CEN
2006	7	TYR	TYR
2006	9	CEN	CEN
2006	10	ION	ION
2006	12	ION	ION
2007	2	ION	ION
2007	4	ION	ION
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	10	TYR	TYR
2006	12	TYR	TYR
2007	2	NWE	NWE
2006	7	ADR	ADR
2006	9	ION	ION
2006	10	ION	ION
2006	7	ADR	ADR
2006	9	ADR	ADR
2006	10	ADR	ADR
2006	12	ADR	ADR
2007	4	ADR	ADR
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	12	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	10	CEN	CEN
2006	7	CEN	CEN
2006	9	CEN	CEN
2006	12	CEN	CEN
2007	2	CEN	CEN
2007	4	SLE	SLE
2006	7	TYR	TYR
2006	9	TYR	TYR
2006	7	TYR	TYR
